,current_price.aed,current_price.ars,current_price.aud,current_price.bch,current_price.bdt,current_price.bhd,current_price.bmd,current_price.bnb,current_price.brl,current_price.btc,current_price.cad,current_price.chf,current_price.clp,current_price.cny,current_price.czk,current_price.dkk,current_price.dot,current_price.eos,current_price.eth,current_price.eur,current_price.gbp,current_price.hkd,current_price.huf,current_price.idr,current_price.ils,current_price.inr,current_price.jpy,current_price.krw,current_price.kwd,current_price.lkr,current_price.ltc,current_price.mmk,current_price.mxn,current_price.myr,current_price.ngn,current_price.nok,current_price.nzd,current_price.php,current_price.pkr,current_price.pln,current_price.rub,current_price.sar,current_price.sek,current_price.sgd,current_price.thb,current_price.try,current_price.twd,current_price.uah,current_price.usd,current_price.vef,current_price.vnd,current_price.xag,current_price.xau,current_price.xdr,current_price.xlm,current_price.xrp,current_price.yfi,current_price.zar,current_price.bits,current_price.link,current_price.sats,market_cap.aed,market_cap.ars,market_cap.aud,market_cap.bch,market_cap.bdt,market_cap.bhd,market_cap.bmd,market_cap.bnb,market_cap.brl,market_cap.btc,market_cap.cad,market_cap.chf,market_cap.clp,market_cap.cny,market_cap.czk,market_cap.dkk,market_cap.dot,market_cap.eos,market_cap.eth,market_cap.eur,market_cap.gbp,market_cap.hkd,market_cap.huf,market_cap.idr,market_cap.ils,market_cap.inr,market_cap.jpy,market_cap.krw,market_cap.kwd,market_cap.lkr,market_cap.ltc,market_cap.mmk,market_cap.mxn,market_cap.myr,market_cap.ngn,market_cap.nok,market_cap.nzd,market_cap.php,market_cap.pkr,market_cap.pln,market_cap.rub,market_cap.sar,market_cap.sek,market_cap.sgd,market_cap.thb,market_cap.try,market_cap.twd,market_cap.uah,market_cap.usd,market_cap.vef,market_cap.vnd,market_cap.xag,market_cap.xau,market_cap.xdr,market_cap.xlm,market_cap.xrp,market_cap.yfi,market_cap.zar,market_cap.bits,market_cap.link,market_cap.sats,total_volume.aed,total_volume.ars,total_volume.aud,total_volume.bch,total_volume.bdt,total_volume.bhd,total_volume.bmd,total_volume.bnb,total_volume.brl,total_volume.btc,total_volume.cad,total_volume.chf,total_volume.clp,total_volume.cny,total_volume.czk,total_volume.dkk,total_volume.dot,total_volume.eos,total_volume.eth,total_volume.eur,total_volume.gbp,total_volume.hkd,total_volume.huf,total_volume.idr,total_volume.ils,total_volume.inr,total_volume.jpy,total_volume.krw,total_volume.kwd,total_volume.lkr,total_volume.ltc,total_volume.mmk,total_volume.mxn,total_volume.myr,total_volume.ngn,total_volume.nok,total_volume.nzd,total_volume.php,total_volume.pkr,total_volume.pln,total_volume.rub,total_volume.sar,total_volume.sek,total_volume.sgd,total_volume.thb,total_volume.try,total_volume.twd,total_volume.uah,total_volume.usd,total_volume.vef,total_volume.vnd,total_volume.xag,total_volume.xau,total_volume.xdr,total_volume.xlm,total_volume.xrp,total_volume.yfi,total_volume.zar,total_volume.bits,total_volume.link,total_volume.sats
0,160314.5760884142,4499523.330600227,60439.296333109574,108.35994945184292,3744992.6473879917,16457.026026474516,43647.147508068054,91.60417069465439,249190.29455306273,1.0,55678.52736581459,40037.17923197077,36599525.26763775,277421.26956128096,950399.1781291789,287029.53437796974,1623.3358660584106,14950.715359907415,12.273763056738934,38583.9474556897,32197.976950931738,340243.9183840679,13983236.647159744,628730612.7815944,135135.5842225493,3248673.032940049,5068132.180046836,52387499.18457982,13206.099185778621,8819451.830643304,321.15820501862885,77628494.00583668,898258.295716041,183034.31307508395,17974234.08933428,386327.6679017743,64235.33239903371,2228622.2169361208,7710268.607300224,176489.3360119534,3347587.8135672943,163946.93535118309,397760.38348429964,59260.82335039175,1451464.0668070526,597765.143981996,1205158.8487042733,1199174.039132255,43647.147508068054,4370.388879982854,993387976.5066379,1914.980187426677,24.10981134050667,31098.418010908517,162420.81612772567,56221.590822399274,1.3262235258421708,693708.1212768556,1001641.0121583093,1708.3993298269424,100164101.21583094,3040200836430.089,85340579824894.88,1146106932639.4692,2048705910.2110884,71019928797581.03,312090550414.1226,827723202715.1049,1730969947.9426346,4725637308941.069,18921037.0,1055938905551.7001,759299464162.6615,694072304880442.9,5261008676457.201,18021494999375.062,5442834632397.634,30661990984.068848,282723220918.9006,232270288.4693725,731660958700.8002,610546016509.9193,6451969929451.801,265144878127868.0,11923228576630688,2562707186140.6094,61608389859768.37,96118253287113.7,993467855948277.1,250440070829.49576,167251821304067.34,6077236886.230441,1472144443542022.5,17037771632367.44,3471057250585.797,340862838837856.6,7325772482862.056,1218315021674.7273,42263525209830.05,146217303759623.25,3346768817635.6953,63483555389359.27,3109084789083.2524,7541799961538.673,1123717020006.0273,27525107383088.17,11332697734885.62,22854596439447.836,22741100689337.875,827723202715.1049,82879924287.86336,18838579939290664,36287757682.47148,457126693.1634706,589749471041.7014,3072295147510.677,1064331695990.4382,25013055.896726787,13156244790108.838,18968574882934.96,32407142678.204906,1896857488293496.2,116938637492.10414,3282097863354.2397,44086377774.39213,79041252.24785186,2731718776226.4175,12004287118.887287,31837641246.01787,66819045.223431624,181767461401.7657,730629.354335234,40613718893.12399,29204413613.842228,26696877614515.934,202360047759.6899,693251903075.5409,209368626915.3822,1184113690.7241855,10905535394.084454,8952879.79281692,28144379348.556107,23486245895.492455,248184919934.3203,10199825125986.732,458616446502700.8,98572266360.66586,2369687195004.8813,3696859550922.6157,38213136482891.59,9632955923.601404,6433193447948.774,234263183.24028197,56624734575601.44,655218656843.0482,133511148565.17635,13110987757043.904,281799897502.89746,46855329271.19951,1625629134243.0012,5624119326109.059,128737030585.05296,2441838835589.336,119588197834.23897,290139290062.67285,43226761460.74965,1058744840815.7039,436029231920.7137,879081847500.3,874716333807.9235,31837641246.01787,3187903017.963769,724609323170083.0,1396848492.5447364,17586476.271475382,22684192037.222794,118474997107.29324,41009846944.82244,967390.3390819983,506013143025.64777,730629354335.234,1246161732.7435534,73062935433523.4
2022-05-01 00:00:00,160314.5760884142,4499523.330600227,60439.296333109574,108.35994945184292,3744992.6473879917,16457.026026474516,43647.147508068054,91.60417069465439,249190.29455306273,1.0,55678.52736581459,40037.17923197077,36599525.26763775,277421.26956128096,950399.1781291789,287029.53437796974,1623.3358660584106,14950.715359907415,12.273763056738934,38583.9474556897,32197.976950931738,340243.9183840679,13983236.647159744,628730612.7815944,135135.5842225493,3248673.032940049,5068132.180046836,52387499.18457982,13206.099185778621,8819451.830643304,321.15820501862885,77628494.00583668,898258.295716041,183034.31307508395,17974234.08933428,386327.6679017743,64235.33239903371,2228622.2169361208,7710268.607300224,176489.3360119534,3347587.8135672943,163946.93535118309,397760.38348429964,59260.82335039175,1451464.0668070526,597765.143981996,1205158.8487042733,1199174.039132255,43647.147508068054,4370.388879982854,993387976.5066379,1914.980187426677,24.10981134050667,31098.418010908517,162420.81612772567,56221.590822399274,1.3262235258421708,693708.1212768556,1001641.0121583093,1708.3993298269424,100164101.21583094,3040200836430.089,85340579824894.88,1146106932639.4692,2048705910.2110884,71019928797581.03,312090550414.1226,827723202715.1049,1730969947.9426346,4725637308941.069,18921037.0,1055938905551.7001,759299464162.6615,694072304880442.9,5261008676457.201,18021494999375.062,5442834632397.634,30661990984.068848,282723220918.9006,232270288.4693725,731660958700.8002,610546016509.9193,6451969929451.801,265144878127868.0,11923228576630688,2562707186140.6094,61608389859768.37,96118253287113.7,993467855948277.1,250440070829.49576,167251821304067.34,6077236886.230441,1472144443542022.5,17037771632367.44,3471057250585.797,340862838837856.6,7325772482862.056,1218315021674.7273,42263525209830.05,146217303759623.25,3346768817635.6953,63483555389359.27,3109084789083.2524,7541799961538.673,1123717020006.0273,27525107383088.17,11332697734885.62,22854596439447.836,22741100689337.875,827723202715.1049,82879924287.86336,18838579939290664,36287757682.47148,457126693.1634706,589749471041.7014,3072295147510.677,1064331695990.4382,25013055.896726787,13156244790108.838,18968574882934.96,32407142678.204906,1896857488293496.2,116938637492.10414,3282097863354.2397,44086377774.39213,79041252.24785186,2731718776226.4175,12004287118.887287,31837641246.01787,66819045.223431624,181767461401.7657,730629.354335234,40613718893.12399,29204413613.842228,26696877614515.934,202360047759.6899,693251903075.5409,209368626915.3822,1184113690.7241855,10905535394.084454,8952879.79281692,28144379348.556107,23486245895.492455,248184919934.3203,10199825125986.732,458616446502700.8,98572266360.66586,2369687195004.8813,3696859550922.6157,38213136482891.59,9632955923.601404,6433193447948.774,234263183.24028197,56624734575601.44,655218656843.0482,133511148565.17635,13110987757043.904,281799897502.89746,46855329271.19951,1625629134243.0012,5624119326109.059,128737030585.05296,2441838835589.336,119588197834.23897,290139290062.67285,43226761460.74965,1058744840815.7039,436029231920.7137,879081847500.3,874716333807.9235,31837641246.01787,3187903017.963769,724609323170083.0,1396848492.5447364,17586476.271475382,22684192037.222794,118474997107.29324,41009846944.82244,967390.3390819983,506013143025.64777,730629354335.234,1246161732.7435534,73062935433523.4
