,current_price.aed,current_price.ars,current_price.aud,current_price.bch,current_price.bdt,current_price.bhd,current_price.bmd,current_price.brl,current_price.btc,current_price.cad,current_price.chf,current_price.clp,current_price.cny,current_price.czk,current_price.dkk,current_price.eth,current_price.eur,current_price.gbp,current_price.hkd,current_price.huf,current_price.idr,current_price.ils,current_price.inr,current_price.jpy,current_price.krw,current_price.kwd,current_price.lkr,current_price.ltc,current_price.mmk,current_price.mxn,current_price.myr,current_price.ngn,current_price.nok,current_price.nzd,current_price.php,current_price.pkr,current_price.pln,current_price.rub,current_price.sar,current_price.sek,current_price.sgd,current_price.thb,current_price.try,current_price.twd,current_price.uah,current_price.usd,current_price.vef,current_price.vnd,current_price.xag,current_price.xau,current_price.xdr,current_price.zar,current_price.bits,current_price.link,current_price.sats,market_cap.aed,market_cap.ars,market_cap.aud,market_cap.bch,market_cap.bdt,market_cap.bhd,market_cap.bmd,market_cap.brl,market_cap.btc,market_cap.cad,market_cap.chf,market_cap.clp,market_cap.cny,market_cap.czk,market_cap.dkk,market_cap.eth,market_cap.eur,market_cap.gbp,market_cap.hkd,market_cap.huf,market_cap.idr,market_cap.ils,market_cap.inr,market_cap.jpy,market_cap.krw,market_cap.kwd,market_cap.lkr,market_cap.ltc,market_cap.mmk,market_cap.mxn,market_cap.myr,market_cap.ngn,market_cap.nok,market_cap.nzd,market_cap.php,market_cap.pkr,market_cap.pln,market_cap.rub,market_cap.sar,market_cap.sek,market_cap.sgd,market_cap.thb,market_cap.try,market_cap.twd,market_cap.uah,market_cap.usd,market_cap.vef,market_cap.vnd,market_cap.xag,market_cap.xau,market_cap.xdr,market_cap.zar,market_cap.bits,market_cap.link,market_cap.sats,total_volume.aed,total_volume.ars,total_volume.aud,total_volume.bch,total_volume.bdt,total_volume.bhd,total_volume.bmd,total_volume.brl,total_volume.btc,total_volume.cad,total_volume.chf,total_volume.clp,total_volume.cny,total_volume.czk,total_volume.dkk,total_volume.eth,total_volume.eur,total_volume.gbp,total_volume.hkd,total_volume.huf,total_volume.idr,total_volume.ils,total_volume.inr,total_volume.jpy,total_volume.krw,total_volume.kwd,total_volume.lkr,total_volume.ltc,total_volume.mmk,total_volume.mxn,total_volume.myr,total_volume.ngn,total_volume.nok,total_volume.nzd,total_volume.php,total_volume.pkr,total_volume.pln,total_volume.rub,total_volume.sar,total_volume.sek,total_volume.sgd,total_volume.thb,total_volume.try,total_volume.twd,total_volume.uah,total_volume.usd,total_volume.vef,total_volume.vnd,total_volume.xag,total_volume.xau,total_volume.xdr,total_volume.zar,total_volume.bits,total_volume.link,total_volume.sats
2017-12-30,2706.504603520297,13713.511599584666,943.9069834175,0.3121383712722232,60926.531115963204,277.70570264255787,736.909191519636,2441.02643509262,0.0541034958049406,926.731840890753,717.546902512457,452462.2435930565,4792.12047245218,15685.39216698823,4573.10737618659,1.0,613.85272562777,545.31280172453,5757.58204972161,190807.89696017935,9990329.10472397,2563.854459135118,47052.2414058818,83052.2450664331,786540.025568482,222.075690865549,112963.7465511732,3.298603934421227,996301.2269345479,14493.717890652,2992.89035952976,264271.04116559017,6046.376761878189,1037.60498711922,36818.930845087,81448.20156488706,2567.2442414161,42491.6578014051,2763.556850036939,6029.65629232261,985.394970900054,23965.392272005844,2797.154750805894,21860.7051931973,20716.66620081944,736.909191519636,7621.004322317348,16728878.536901351,43.5075829201099,0.56565149541047,517.443633010448,9131.10442940106,54103.495804940605,1192.5193651842353,5410349.58049406,261641802942.61584,1325705448615.506,91248884125.3982,30174878.00353691,5889857873319.687,26846221001.190292,71238101432.8975,235977635758.501,5230264.9585339,89588537695.3018,69366320317.7481,43740194279799.07,463261373618.131,1516330059477.7678,442089053681.767,96671478.99999994,59342050874.6177,52716195060.3441,556593972210.44,18445681604020.152,965779890250412.0,247851602505.337,4548609766971.64,8028783364842.54,76035987564403.0,21468385485.919426,10920372452483.068,318880920.9757188,96313913137277.42,1401129144698.09,289327137540.583,25547472406347.5,584512184161.9957,100306808722.591,3559340499993.28,7873718107167.75,248179297771.927,4107731404823.72,267157127993.65222,582895791640.483,95259589236.0702,2316769915749.9766,270405086752.28235,2113306703009.37,2002710761582.527,71238101432.8975,736733759303.8112,1617205430173610.5,4205942388.60216,54682366.6598919,50022041302.2532,882717370093.652,5230264958533.899,115282610768.50105,523026495853390.0,4797359035.039349,24307602761.441612,1673102897.82802,553274.446183309,107994068860.10867,492241528.02895266,1306193221.81905,4326791171.14003,95900.0380377883,1642659452.40709,1271872994.91576,802002638196.8967,8494174521.48927,27802819079.842773,8105967364.99854,1772529.4199756854,1088072015.70748,966582984.146098,10205483571.0555,338212610925.6066,17708152253362.6,4544507457.352839,83401482167.7237,147212547775.283,1394165335308.56,393635695.52061075,200231564152.63113,5846872.518609172,1765973235899.3557,25690541366.0086,5304986213.0281,468428195313.61346,10717380694.686398,1839185365.98232,65262638134.9669,144369333477.8718,4550515946.1732,75317713556.53,4898485820.465801,10687743170.4833,1746641576.21643,42479362863.388245,4958039088.028198,38748743096.3575,36720900324.76832,1306193221.81905,13508454371.069344,29652429369857.406,77118470.7179264,1002633.9170683,917184062.690121,16185151237.9837,95900038037.7883,2113775658.6797853,9590003803778.83
