,current_price.aed,current_price.ars,current_price.aud,current_price.bch,current_price.bdt,current_price.bhd,current_price.bmd,current_price.bnb,current_price.brl,current_price.btc,current_price.cad,current_price.chf,current_price.clp,current_price.cny,current_price.czk,current_price.dkk,current_price.dot,current_price.eos,current_price.eth,current_price.eur,current_price.gbp,current_price.hkd,current_price.huf,current_price.idr,current_price.ils,current_price.inr,current_price.jpy,current_price.krw,current_price.kwd,current_price.lkr,current_price.ltc,current_price.mmk,current_price.mxn,current_price.myr,current_price.ngn,current_price.nok,current_price.nzd,current_price.php,current_price.pkr,current_price.pln,current_price.rub,current_price.sar,current_price.sek,current_price.sgd,current_price.thb,current_price.try,current_price.twd,current_price.uah,current_price.usd,current_price.vef,current_price.vnd,current_price.xag,current_price.xau,current_price.xdr,current_price.xlm,current_price.xrp,current_price.yfi,current_price.zar,current_price.bits,current_price.link,current_price.sats,market_cap.aed,market_cap.ars,market_cap.aud,market_cap.bch,market_cap.bdt,market_cap.bhd,market_cap.bmd,market_cap.bnb,market_cap.brl,market_cap.btc,market_cap.cad,market_cap.chf,market_cap.clp,market_cap.cny,market_cap.czk,market_cap.dkk,market_cap.dot,market_cap.eos,market_cap.eth,market_cap.eur,market_cap.gbp,market_cap.hkd,market_cap.huf,market_cap.idr,market_cap.ils,market_cap.inr,market_cap.jpy,market_cap.krw,market_cap.kwd,market_cap.lkr,market_cap.ltc,market_cap.mmk,market_cap.mxn,market_cap.myr,market_cap.ngn,market_cap.nok,market_cap.nzd,market_cap.php,market_cap.pkr,market_cap.pln,market_cap.rub,market_cap.sar,market_cap.sek,market_cap.sgd,market_cap.thb,market_cap.try,market_cap.twd,market_cap.uah,market_cap.usd,market_cap.vef,market_cap.vnd,market_cap.xag,market_cap.xau,market_cap.xdr,market_cap.xlm,market_cap.xrp,market_cap.yfi,market_cap.zar,market_cap.bits,market_cap.link,market_cap.sats,total_volume.aed,total_volume.ars,total_volume.aud,total_volume.bch,total_volume.bdt,total_volume.bhd,total_volume.bmd,total_volume.bnb,total_volume.brl,total_volume.btc,total_volume.cad,total_volume.chf,total_volume.clp,total_volume.cny,total_volume.czk,total_volume.dkk,total_volume.dot,total_volume.eos,total_volume.eth,total_volume.eur,total_volume.gbp,total_volume.hkd,total_volume.huf,total_volume.idr,total_volume.ils,total_volume.inr,total_volume.jpy,total_volume.krw,total_volume.kwd,total_volume.lkr,total_volume.ltc,total_volume.mmk,total_volume.mxn,total_volume.myr,total_volume.ngn,total_volume.nok,total_volume.nzd,total_volume.php,total_volume.pkr,total_volume.pln,total_volume.rub,total_volume.sar,total_volume.sek,total_volume.sgd,total_volume.thb,total_volume.try,total_volume.twd,total_volume.uah,total_volume.usd,total_volume.vef,total_volume.vnd,total_volume.xag,total_volume.xau,total_volume.xdr,total_volume.xlm,total_volume.xrp,total_volume.yfi,total_volume.zar,total_volume.bits,total_volume.link,total_volume.sats
2021-10-22,14967.77633060351,404773.2631742232,5459.293896037806,6.54543952917833,348952.34473107546,1535.928889453809,4074.8601575202883,8.620376249887274,23060.44860343885,0.0651869551084983,5040.960602546457,3741.5365966351305,3330138.9270246066,26051.803445074474,89915.05333867126,26082.963900699036,94.76895608357916,869.9146585121994,1.0,3505.708139878801,2953.951700249766,31682.1273716437,1276674.061651891,57647250.39144741,13073.21084896602,305071.52854831197,464138.7965220338,4798708.564761833,1228.2524984000786,816921.6238972632,20.607719249803438,7659922.845356875,82766.5220894734,16943.268534969386,1674467.2808947144,34087.63141871236,5695.285347200439,207047.02673753697,705969.5222903872,16149.045691387413,289874.9569695837,15284.56818382962,35064.57914147782,5488.836632179829,136089.45753427735,38850.93919984571,113418.84672724851,106985.57568149974,4074.8601575202883,408.01574757250626,92842400.7048133,168.50463594881865,2.281962436812939,2876.1340958216006,10860.374191456694,3729.5462066022183,0.118508924255627,59841.46071476812,65186.955108498296,143.31947458327105,6518695.51084983,1768750379755.7322,47833641878697.91,645134510449.4878,772655487.4349062,41235890931759.81,181501563525.14648,481528471021.37964,1016956391.1014181,2725065923204.19,7694724.0804357845,595552005316.8871,442043136397.6267,393524352696993.1,3078555973780.9897,10625070171628.068,3082235814356.531,11179579695.78574,102645455399.74013,118023399.874,414243053180.14886,349084065066.94904,3744100550003.187,150878279845128.22,6812207355963010,1544868532439.0544,36050470694782.914,54859066329044.63,567519587501312.6,145143274792.20593,96536078612065.2,2433031638.0321083,905177305056525.9,9779256744766.504,2002195382506.8958,197872721608984.8,4028025145428.4663,673006822937.618,24466861281227.27,83424807604454.03,1908081124374.2424,34249916322573.176,1806185847678.3481,4143432111021.216,648732491184.9594,16078235647403.85,4591650850059.691,13402622698173.58,12642544452520.441,481528471021.37964,48215445803.37071,10970025386229142,19912285715.79383,269689650.7649438,339874351530.1942,1281530335780.8486,440164138423.53094,13965441.425260365,7069158652555.554,7694724080435.784,16900325316.796915,769472408043578.5,184108767851.02,4978849569636.646,67151182001.6346,80511144.75143906,4292233182012.833,18892450628.484535,50122173541.0596,106033576.04522341,283651404503.56494,801821.8417953515,62005539421.56233,46022179745.400955,40961847711048.555,320446092100.0566,1105985907044.4856,320829376361.12506,1165690570.8432426,10700247810.80919,12300415.77732592,43121409073.88566,36334616165.55849,389701001969.5562,15703527581281.645,709080895194047.5,160804964484.83966,3752484135710.78,5709065932847.317,59025756506532.12,15107925793.093245,10048415361409.611,253481994.61957607,94219670694108.44,1018056527879.2329,208407997583.72617,20596520223384.676,419289524431.7031,70053957560.09157,2546749239025.282,8683666565988.543,198638784983.1852,3565561108059.773,188005415988.6227,431306315538.1719,67514567759.807304,1673946870312.3828,477879839192.5249,1395090604029.3203,1315959169985.724,50122173541.0596,5018733236.666295,1141993280801827.8,2072664650.8132858,28068918.404728822,35377433017.44486,133586316806.5853,45874693847.27866,1457700.298436622,736070432591.5693,801821841795.3514,1762878552.6832957,80182184179535.14
